	disease-id	gene-id	source
62168	OMIM:270100	27019	HPO
62169	OMIM:270100	51364	HPO
62170	OMIM:270100	51626	HPO
62171	OMIM:270100	54919	HPO
62172	OMIM:270100	55130	HPO
62173	OMIM:270100	55172	HPO
62174	OMIM:270100	203286	CTD_human
62175	OMIM:270960	50511	CTD_human
62176	OMIM:271245	56652	CTD_human;ORPHANET;UNIPROT
62177	OMIM:271400	1482	ORPHANET
62178	OMIM:271400	3921	ORPHANET;UNIPROT
62179	OMIM:271640	126792	ORPHANET;UNIPROT
62180	OMIM:271700	1280	CTD_human;ORPHANET
62181	OMIM:275100	7252	ORPHANET
62182	OMIM:275120	7200	HPO;CTD_human;ORPHANET
62183	OMIM:275350	6948	CTD_human;ORPHANET
62184	OMIM:276902	3035	ORPHANET
62185	OMIM:276902	4575	ORPHANET
62186	OMIM:276902	7401	CTD_human;ORPHANET;UNIPROT
62187	OMIM:277000	54361	CTD_human
62188	OMIM:277580	1908	CTD_human;ORPHANET
62189	OMIM:277580	1910	CTD_human;ORPHANET;UNIPROT
62190	OMIM:277580	6663	CTD_human;ORPHANET
62191	OMIM:300082	1083	CTD_human
62192	OMIM:300114	1183	UNIPROT
62193	OMIM:300114	4412	CTD_human
62194	OMIM:300125	8249	CTD_human
62195	OMIM:300136	8245	CTD_human
62196	OMIM:300143	11141	CTD_human
62197	OMIM:300147	9566	CTD_human
62198	OMIM:300158	619510	CTD_human
62199	OMIM:300244	2316	CTD_human;ORPHANET
62200	OMIM:300244	54114	CTD_human
62201	OMIM:300259	57789	CTD_human
62202	OMIM:300306	11254	CTD_human
62203	OMIM:300331	84434	CTD_human
62204	OMIM:300351	117189	CTD_human
62205	OMIM:300354	8450	CTD_human;ORPHANET;UNIPROT
62206	OMIM:300367	2623	CTD_human;ORPHANET;UNIPROT
62207	OMIM:300494	54413	CTD_human;UNIPROT
62208	OMIM:300497	57502	CTD_human
62209	OMIM:300589	780901	CTD_human
62210	OMIM:300752	212	CTD_human;ORPHANET
62211	OMIM:300799	51114	CTD_human;UNIPROT
62212	OMIM:300802	6855	CTD_human;UNIPROT
62213	OMIM:300814	4935	CTD_human;UNIPROT
62214	OMIM:300816	9131	CTD_human;ORPHANET;UNIPROT
62215	OMIM:300831	50814	CTD_human;ORPHANET
62216	OMIM:300835	2623	ORPHANET
62217	OMIM:300844	6197	UNIPROT
62218	OMIM:300845	79184	ORPHANET
62219	OMIM:300849	2664	UNIPROT
62220	OMIM:300853	84061	ORPHANET
62221	OMIM:300855	8260	ORPHANET;UNIPROT
62222	OMIM:300857	29978	UNIPROT
62223	OMIM:300860	7319	ORPHANET;UNIPROT
62224	OMIM:300863	10013	ORPHANET
62225	OMIM:300868	5277	ORPHANET;UNIPROT
62226	OMIM:300884	79868	UNIPROT
62227	OMIM:300886	1193	ORPHANET;UNIPROT
62228	OMIM:300888	3547	ORPHANET;UNIPROT
62229	OMIM:300894	11152	ORPHANET
62230	OMIM:300896	7355	ORPHANET;UNIPROT
62231	OMIM:300911	10159	ORPHANET
62232	OMIM:300912	340533	ORPHANET
62233	OMIM:300914	1288	UNIPROT
62234	OMIM:300918	51360	UNIPROT
62235	OMIM:300919	8239	UNIPROT
62236	OMIM:300928	11043	UNIPROT
62237	OMIM:300934	6748	ORPHANET
62238	OMIM:300946	90121	UNIPROT
62239	OMIM:300957	57187	ORPHANET;UNIPROT
62240	OMIM:300958	1654	ORPHANET;UNIPROT
62241	OMIM:300960	10682	ORPHANET;UNIPROT
62242	OMIM:300966	6872	UNIPROT
62243	OMIM:300967	4841	ORPHANET
62244	OMIM:301050	1287	CTD_human;ORPHANET;UNIPROT
62245	OMIM:301201	201	CTD_human
62246	OMIM:302045	1756	CTD_human;UNIPROT
62247	OMIM:303800	50	HPO
62248	OMIM:303800	2652	HPO;CTD_human;UNIPROT
62249	OMIM:303800	4976	HPO
62250	OMIM:303800	10002	HPO
62251	OMIM:303900	5956	HPO;CTD_human;HPO;UNIPROT
62252	OMIM:304020	6103	CTD_human
62253	OMIM:305390	4693	CTD_human;UNIPROT
62254	OMIM:306000	5256	CTD_human;UNIPROT
62255	OMIM:307030	2710	CTD_human;UNIPROT
62256	OMIM:309120	56159	UNIPROT
62257	OMIM:311050	4977	CTD_human;ORPHANET
62258	OMIM:311250	5009	CTD_human;ORPHANET;UNIPROT
62259	OMIM:312550	5548	CTD_human
62260	OMIM:313000	59332	CTD_human
62261	OMIM:400043	724074	CTD_human
62262	OMIM:400044	6736	CTD_human;UNIPROT
62263	OMIM:400045	6662	ORPHANET
62264	OMIM:400045	6736	CTD_human;ORPHANET
62265	OMIM:600001	2627	UNIPROT
62266	OMIM:600142	5654	ORPHANET;UNIPROT
62267	OMIM:600176	284403	CTD_human
62268	OMIM:600512	5649	ORPHANET
62269	OMIM:600512	9211	CTD_human;ORPHANET;UNIPROT
62270	OMIM:600512	9681	ORPHANET
62271	OMIM:600652	79784	CTD_human;UNIPROT
62272	OMIM:600791	2299	CTD_human
62273	OMIM:600791	5172	CTD_human;UNIPROT
62274	OMIM:600803	5244	CTD_human;ORPHANET;UNIPROT
62275	OMIM:600901	2178	CTD_human
62276	OMIM:601072	64699	CTD_human;UNIPROT
62277	OMIM:601308	8201	CTD_human
62278	OMIM:601499	6012	CTD_human
62279	OMIM:601547	1415	CTD_human
62280	OMIM:601583	11281	CTD_human;UNIPROT
62281	OMIM:601675	2068	CTD_human;UNIPROT
62282	OMIM:601675	2071	CTD_human
62283	OMIM:601675	404672	CTD_human
62284	OMIM:601682	2723	CTD_human
62285	OMIM:601696	1815	CTD_human
62286	OMIM:602025	4159	CTD_human;ORPHANET
62287	OMIM:602032	3229	CTD_human
62288	OMIM:602032	3891	CTD_human;UNIPROT
62289	OMIM:602092	10083	CTD_human
62290	OMIM:602197	8163	CTD_human
62291	OMIM:602482	182	HPO
62292	OMIM:602482	1487	HPO
62293	OMIM:602482	2296	ORPHANET;ORPHANET;CTD_human;UNIPROT
62294	OMIM:602482	3954	HPO
62295	OMIM:602482	5295	HPO
62296	OMIM:602482	5308	HPO;ORPHANET;ORPHANET
62297	OMIM:602482	7468	HPO
62298	OMIM:602482	10815	HPO
62299	OMIM:602482	53834	HPO
62300	OMIM:603041	1890	CTD_human;ORPHANET;UNIPROT
62301	OMIM:603041	5428	CTD_human;ORPHANET
62302	OMIM:603041	50484	CTD_human;ORPHANET
62303	OMIM:603188	56694	CTD_human
62304	OMIM:603467	2188	CTD_human
62305	OMIM:603664	50979	CTD_human
62306	OMIM:603688	2048	CTD_human
62307	OMIM:603855	6550	CTD_human
62308	OMIM:603855	10167	CTD_human
62309	OMIM:603855	11254	CTD_human
62310	OMIM:603855	115019	CTD_human
62311	OMIM:603933	1636	CTD_human
62312	OMIM:603933	7422	CTD_human
62313	OMIM:603933	23771	CTD_human
62314	OMIM:604169	1837	CTD_human;UNIPROT
62315	OMIM:604201	53366	CTD_human
62316	OMIM:604273	54968	CTD_human
62317	OMIM:604273	91647	CTD_human;UNIPROT
62318	OMIM:604370	207	CTD_human
62319	OMIM:604370	672	CTD_human;ORPHANET;UNIPROT
62320	OMIM:604370	675	ORPHANET
62321	OMIM:604370	2956	CTD_human
62322	OMIM:604370	4978	CTD_human
62323	OMIM:604370	5002	ORPHANET
62324	OMIM:604370	5071	CTD_human
62325	OMIM:604370	5290	CTD_human
62326	OMIM:604370	7516	ORPHANET
62327	OMIM:604370	8438	ORPHANET
62328	OMIM:604370	8493	ORPHANET
62329	OMIM:604370	79728	ORPHANET
62330	OMIM:604370	100144748	ORPHANET
62331	OMIM:604547	100917	CTD_human
62332	OMIM:604595	54501	CTD_human
62333	OMIM:604772	801	ORPHANET
62334	OMIM:604772	805	ORPHANET
62335	OMIM:604772	808	ORPHANET
62336	OMIM:604772	845	CTD_human;ORPHANET
62337	OMIM:604772	6262	CTD_human;ORPHANET;UNIPROT
62338	OMIM:604772	10345	ORPHANET
62339	OMIM:604772	253017	ORPHANET
62340	OMIM:605021	54119	CTD_human
62341	OMIM:605021	57465	CTD_human;ORPHANET;UNIPROT
62342	OMIM:605130	4297	ORPHANET
62343	OMIM:605130	8243	ORPHANET
62344	OMIM:605201	56801	CTD_human
62345	OMIM:605376	55997	CTD_human;UNIPROT
62346	OMIM:605429	54362	CTD_human
62347	OMIM:605479	8647	CTD_human;ORPHANET;UNIPROT
62348	OMIM:605552	1401	CTD_human
62349	OMIM:605552	3159	CTD_human
62350	OMIM:605552	3358	CTD_human
62351	OMIM:605552	3569	CTD_human
62352	OMIM:605552	3606	CTD_human
62353	OMIM:605552	3630	CTD_human
62354	OMIM:605552	3636	CTD_human
62355	OMIM:605552	3929	CTD_human
62356	OMIM:605552	3952	CTD_human
62357	OMIM:605552	4547	CTD_human
62358	OMIM:605552	4846	CTD_human
62359	OMIM:605552	5444	CTD_human
62360	OMIM:605552	5465	CTD_human
62361	OMIM:605552	6347	CTD_human
62362	OMIM:605552	6462	CTD_human
62363	OMIM:605552	8856	CTD_human
62364	OMIM:605552	9370	CTD_human
62365	OMIM:605552	9970	CTD_human
62366	OMIM:605552	23411	CTD_human
62367	OMIM:605552	56729	CTD_human
62368	OMIM:605552	57761	CTD_human
62369	OMIM:605552	65076	CTD_human
62370	OMIM:605552	79661	CTD_human
62371	OMIM:605751	81865	CTD_human
62372	OMIM:605751	112476	UNIPROT
62373	OMIM:605990	22891	CTD_human
62374	OMIM:606035	619503	CTD_human
62375	OMIM:606346	4646	CTD_human;ORPHANET;UNIPROT
62376	OMIM:606579	22861	CTD_human;UNIPROT
62377	OMIM:606612	2218	ORPHANET
62378	OMIM:606612	9215	ORPHANET
62379	OMIM:606612	10585	ORPHANET
62380	OMIM:606612	29925	ORPHANET
62381	OMIM:606612	29954	ORPHANET
62382	OMIM:606612	55624	ORPHANET
62383	OMIM:606612	79147	CTD_human;ORPHANET;UNIPROT
62384	OMIM:606612	84197	ORPHANET
62385	OMIM:606612	729920	ORPHANET
62386	OMIM:606613	192144	CTD_human
62387	OMIM:606657	4976	CTD_human
62388	OMIM:606657	10133	CTD_human
62389	OMIM:606689	2722	CTD_human
62390	OMIM:606711	171013	CTD_human
62391	OMIM:606712	171014	CTD_human
62392	OMIM:606770	9370	CTD_human
62393	OMIM:606770	171511	CTD_human
62394	OMIM:606771	9370	CTD_human
62395	OMIM:606771	171512	CTD_human
62396	OMIM:607053	353127	CTD_human
62397	OMIM:607060	120892	CTD_human;UNIPROT
62398	OMIM:607134	780906	CTD_human
62399	OMIM:607155	79147	CTD_human;ORPHANET;UNIPROT
62400	OMIM:607277	5729	CTD_human
62401	OMIM:607279	170682	CTD_human
62402	OMIM:607354	282552	CTD_human
62403	OMIM:607426	23590	CTD_human
62404	OMIM:607426	27235	CTD_human;UNIPROT
62405	OMIM:607426	54840	CTD_human
62406	OMIM:607426	56997	CTD_human
62407	OMIM:607426	57017	CTD_human
62408	OMIM:607426	57107	CTD_human
62409	OMIM:607447	7351	CTD_human
62410	OMIM:607473	79001	CTD_human;UNIPROT
62411	OMIM:607485	2896	CTD_human;UNIPROT
62412	OMIM:607498	337892	CTD_human
62413	OMIM:607508	387576	CTD_human
62414	OMIM:607514	353126	CTD_human
62415	OMIM:607516	477	ORPHANET
62416	OMIM:607516	773	ORPHANET
62417	OMIM:607516	6323	ORPHANET
62418	OMIM:607516	112476	ORPHANET
62419	OMIM:607516	317773	CTD_human
62420	OMIM:607687	353125	CTD_human
62421	OMIM:607688	26058	CTD_human;UNIPROT
62422	OMIM:607706	54332	CTD_human;UNIPROT
62423	OMIM:607721	8036	CTD_human;ORPHANET;UNIPROT
62424	OMIM:607836	27022	CTD_human
62425	OMIM:607836	373071	CTD_human
62426	OMIM:607948	1154	CTD_human
62427	OMIM:607948	1522	CTD_human
62428	OMIM:607948	3431	CTD_human
62429	OMIM:607948	3458	CTD_human
62430	OMIM:607948	3459	CTD_human
62431	OMIM:607948	4159	CTD_human
62432	OMIM:607948	6347	CTD_human
62433	OMIM:607948	6556	CTD_human
62434	OMIM:607948	30835	CTD_human
62435	OMIM:607948	114609	CTD_human
62436	OMIM:607948	345611	CTD_human
62437	OMIM:607949	404716	CTD_human
62438	OMIM:607965	192677	CTD_human
62439	OMIM:607966	192679	CTD_human
62440	OMIM:607967	282849	CTD_human
62441	OMIM:608033	5903	CTD_human;ORPHANET;UNIPROT
62442	OMIM:608035	474388	CTD_human
62443	OMIM:608096	619399	CTD_human
62444	OMIM:608391	378426	CTD_human
62445	OMIM:608392	378427	CTD_human
62446	OMIM:608410	404683	CTD_human
62447	OMIM:608447	404677	CTD_human
62448	OMIM:608584	387129	CTD_human
62449	OMIM:608673	26353	CTD_human;ORPHANET;UNIPROT
62450	OMIM:608765	55636	CTD_human
62451	OMIM:608840	9215	CTD_human;ORPHANET;UNIPROT
62452	OMIM:608840	10585	ORPHANET
62453	OMIM:608840	29925	ORPHANET
62454	OMIM:608840	29954	ORPHANET
62455	OMIM:608840	79147	ORPHANET
62456	OMIM:608850	317668	CTD_human
62457	OMIM:608852	450095	CTD_human
62458	OMIM:608864	3664	CTD_human;UNIPROT
62459	OMIM:608984	81790	UNIPROT
62460	OMIM:609006	83715	CTD_human;UNIPROT
62461	OMIM:609016	3030	CTD_human;HPO;ORPHANET;UNIPROT
62462	OMIM:609016	3032	CTD_human;ORPHANET;UNIPROT
62463	OMIM:609048	1019	CTD_human;UNIPROT
62464	OMIM:609165	3848	ORPHANET
62465	OMIM:609165	3858	CTD_human;ORPHANET
62466	OMIM:609308	10585	CTD_human;ORPHANET;UNIPROT
62467	OMIM:609400	619405	CTD_human
62468	OMIM:609470	619411	CTD_human
62469	OMIM:609560	7084	CTD_human;ORPHANET;UNIPROT
62470	OMIM:609560	8803	CTD_human
62471	OMIM:609570	100188790	CTD_human
62472	OMIM:609572	780910	CTD_human
62473	OMIM:609821	64805	CTD_human;ORPHANET;UNIPROT
62474	OMIM:609958	100188801	CTD_human
62475	OMIM:609981	4173	ORPHANET
62476	OMIM:609981	780917	CTD_human
62477	OMIM:610031	347733	CTD_human;ORPHANET;UNIPROT
62478	OMIM:610141	9722	CTD_human
62479	OMIM:610141	100379215	CTD_human
62480	OMIM:610168	59	ORPHANET
62481	OMIM:610168	2200	ORPHANET
62482	OMIM:610168	2301	ORPHANET
62483	OMIM:610168	4015	ORPHANET
62484	OMIM:610168	4088	ORPHANET
62485	OMIM:610168	4629	ORPHANET
62486	OMIM:610168	4638	ORPHANET
62487	OMIM:610168	5592	ORPHANET
62488	OMIM:610168	7042	ORPHANET
62489	OMIM:610168	7043	ORPHANET
62490	OMIM:610168	7046	ORPHANET
62491	OMIM:610168	7048	CTD_human;ORPHANET;UNIPROT
62492	OMIM:610168	8076	ORPHANET
62493	OMIM:610239	100188806	CTD_human
62494	OMIM:610251	217	CTD_human
62495	OMIM:610293	93183	CTD_human;ORPHANET
62496	OMIM:610297	27429	CTD_human;UNIPROT
62497	OMIM:610425	1413	CTD_human;UNIPROT
62498	OMIM:610427	57010	CTD_human;UNIPROT
62499	OMIM:610536	9343	ORPHANET;UNIPROT
62500	OMIM:610725	51196	CTD_human;UNIPROT
62501	OMIM:610761	100188818	CTD_human
62502	OMIM:610762	949	CTD_human
62503	OMIM:610762	100188819	CTD_human
62504	OMIM:610906	100188823	CTD_human
62505	OMIM:611040	83552	CTD_human;ORPHANET
62506	OMIM:611046	100188829	CTD_human
62507	OMIM:611064	11213	CTD_human
62508	OMIM:611377	9241	CTD_human;ORPHANET;UNIPROT
62509	OMIM:611383	4647	ORPHANET
62510	OMIM:611383	7399	ORPHANET
62511	OMIM:611383	25861	CTD_human;ORPHANET
62512	OMIM:611383	79955	ORPHANET
62513	OMIM:611383	84059	ORPHANET
62514	OMIM:611403	100188840	CTD_human
62515	OMIM:611588	2218	CTD_human;ORPHANET;UNIPROT
62516	OMIM:611630	100188848	CTD_human
62517	OMIM:611706	100188851	CTD_human
62518	OMIM:611726	154881	CTD_human;ORPHANET;UNIPROT
62519	OMIM:611809	7439	CTD_human;ORPHANET;UNIPROT
62520	OMIM:611812	54361	CTD_human;ORPHANET;UNIPROT
62521	OMIM:611960	1116	CTD_human
62522	OMIM:612016	56997	CTD_human;ORPHANET;UNIPROT
62523	OMIM:612073	8803	CTD_human;ORPHANET;UNIPROT
62524	OMIM:612124	8048	CTD_human;UNIPROT
62525	OMIM:612126	6513	CTD_human;ORPHANET;UNIPROT
62526	OMIM:612126	112476	ORPHANET
62527	OMIM:612238	100190785	CTD_human
62528	OMIM:612239	100190985	CTD_human
62529	OMIM:612263	100190932	CTD_human
62530	OMIM:612281	348938	CTD_human;UNIPROT
62531	OMIM:612286	6569	CTD_human;UNIPROT
62532	OMIM:612287	9368	CTD_human;UNIPROT
62533	OMIM:612304	5624	CTD_human;UNIPROT
62534	OMIM:612306	100190789	CTD_human
62535	OMIM:612319	79152	CTD_human;ORPHANET;UNIPROT
62536	OMIM:612337	10472	ORPHANET
62537	OMIM:612348	5327	CTD_human
62538	OMIM:612353	353147	CTD_human
62539	OMIM:612353	100196911	CTD_human
62540	OMIM:612362	5122	CTD_human
62541	OMIM:612379	79644	CTD_human;ORPHANET
62542	OMIM:612431	23722	CTD_human
62543	OMIM:612433	449483	CTD_human
62544	OMIM:612459	100233157	CTD_human
62545	OMIM:612460	100233158	CTD_human
62546	OMIM:612542	2524	CTD_human
62547	OMIM:612555	672	ORPHANET
62548	OMIM:612555	675	CTD_human;ORPHANET
62549	OMIM:612555	5002	ORPHANET
62550	OMIM:612555	7516	ORPHANET
62551	OMIM:612555	8438	ORPHANET
62552	OMIM:612555	8493	ORPHANET
62553	OMIM:612555	79728	ORPHANET
62554	OMIM:612555	100144748	ORPHANET
62555	OMIM:612561	6125	CTD_human;UNIPROT
62556	OMIM:612623	2056	CTD_human
62557	OMIM:612624	1636	CTD_human
62558	OMIM:612628	3557	CTD_human
62559	OMIM:612633	5444	CTD_human
62560	OMIM:612634	6648	CTD_human
62561	OMIM:612635	3077	CTD_human
62562	OMIM:612671	100272225	CTD_human
62563	OMIM:612775	8754	CTD_human
62564	OMIM:612797	3990	CTD_human
62565	OMIM:612852	3557	CTD_human;ORPHANET
62566	OMIM:612862	100302516	CTD_human
62567	OMIM:612885	84515	UNIPROT
62568	OMIM:612929	100302686	CTD_human
62569	OMIM:612953	8398	CTD_human;ORPHANET;UNIPROT
62570	OMIM:613000	3868	CTD_human;UNIPROT
62571	OMIM:613070	55687	CTD_human;ORPHANET;UNIPROT
62572	OMIM:613074	407053	CTD_human
62573	OMIM:613085	399565	CTD_human
62574	OMIM:613099	4157	CTD_human;UNIPROT
62575	OMIM:613151	55624	CTD_human;UNIPROT
62576	OMIM:613152	2218	CTD_human;UNIPROT
62577	OMIM:613155	9215	ORPHANET
62578	OMIM:613155	10585	CTD_human;ORPHANET;UNIPROT
62579	OMIM:613155	29925	ORPHANET
62580	OMIM:613155	29954	ORPHANET
62581	OMIM:613155	55624	ORPHANET
62582	OMIM:613155	79147	ORPHANET
62583	OMIM:613155	84197	ORPHANET
62584	OMIM:613156	9215	ORPHANET
62585	OMIM:613156	10585	ORPHANET
62586	OMIM:613156	29925	ORPHANET
62587	OMIM:613156	29954	CTD_human;ORPHANET;UNIPROT
62588	OMIM:613156	55624	ORPHANET
62589	OMIM:613156	79147	ORPHANET
62590	OMIM:613156	84197	ORPHANET
62591	OMIM:613157	55624	CTD_human;ORPHANET;UNIPROT
62592	OMIM:613158	29954	CTD_human;ORPHANET;UNIPROT
62593	OMIM:613159	63929	CTD_human;UNIPROT
62594	OMIM:613162	22978	ORPHANET
62595	OMIM:613162	100322879	CTD_human
62596	OMIM:613194	7439	CTD_human;UNIPROT
62597	OMIM:613207	100415896	CTD_human
62598	OMIM:613238	100379218	CTD_human
62599	OMIM:613239	100134444	CTD_human;UNIPROT
62600	OMIM:613280	55532	CTD_human;ORPHANET;UNIPROT
62601	OMIM:613285	389207	CTD_human;UNIPROT
62602	OMIM:613290	98	CTD_human
62603	OMIM:613290	1312	CTD_human
62604	OMIM:613290	7172	CTD_human
62605	OMIM:613290	100381207	CTD_human
62606	OMIM:613339	100415903	CTD_human
62607	OMIM:613340	100415904	CTD_human
62608	OMIM:613353	79628	CTD_human;UNIPROT
62609	OMIM:613364	100359402	CTD_human;ORPHANET
62610	OMIM:613370	3630	CTD_human;UNIPROT
62611	OMIM:613375	640	CTD_human
62612	OMIM:613376	8988	CTD_human;UNIPROT
62613	OMIM:613382	5744	CTD_human;UNIPROT
62614	OMIM:613385	83737	CTD_human;ORPHANET
62615	OMIM:613390	5889	CTD_human;UNIPROT
62616	OMIM:613391	374462	CTD_human;UNIPROT
62617	OMIM:613392	100359399	CTD_human
62618	OMIM:613398	1663	CTD_human;ORPHANET;UNIPROT
62619	OMIM:613399	672	ORPHANET
62620	OMIM:613399	675	ORPHANET
62621	OMIM:613399	5002	ORPHANET
62622	OMIM:613399	5889	CTD_human;UNIPROT
62623	OMIM:613399	7516	ORPHANET
62624	OMIM:613399	8438	ORPHANET
62625	OMIM:613399	8493	ORPHANET
62626	OMIM:613399	79728	ORPHANET
62627	OMIM:613399	100144748	ORPHANET
62628	OMIM:613402	11284	CTD_human;UNIPROT
62629	OMIM:613406	25942	ORPHANET
62630	OMIM:613418	100422910	CTD_human
62631	OMIM:613428	388939	CTD_human;UNIPROT
62632	OMIM:613435	10133	CTD_human;UNIPROT
62633	OMIM:613443	4208	CTD_human;ORPHANET
62634	OMIM:613453	5269	CTD_human
62635	OMIM:613454	2290	CTD_human;UNIPROT
62636	OMIM:613464	123016	CTD_human
62637	OMIM:613470	2821	CTD_human;ORPHANET;UNIPROT
62638	OMIM:613471	3930	CTD_human;ORPHANET;UNIPROT
62639	OMIM:613477	6709	CTD_human
62640	OMIM:613480	57165	CTD_human;UNIPROT
62641	OMIM:613485	3762	CTD_human;UNIPROT
62642	OMIM:613489	25839	CTD_human;ORPHANET;UNIPROT
62643	OMIM:613507	2992	CTD_human;ORPHANET;UNIPROT
62644	OMIM:613508	190	HPO
62645	OMIM:613508	551	CTD_human
62646	OMIM:613508	554	HPO
62647	OMIM:613508	771	HPO
62648	OMIM:613508	1187	HPO
62649	OMIM:613508	1188	HPO
62650	OMIM:613508	1497	HPO
62651	OMIM:613508	1583	HPO
62652	OMIM:613508	1585	HPO
62653	OMIM:613508	1811	HPO
62654	OMIM:613508	3284	HPO
62655	OMIM:613508	3458	CTD_human
62656	OMIM:613508	4306	HPO
62657	OMIM:613508	4791	HPO
62658	OMIM:613508	4952	HPO
62659	OMIM:613508	5020	CTD_human
62660	OMIM:613508	5551	HPO
62661	OMIM:613508	6337	HPO
62662	OMIM:613508	6338	HPO
62663	OMIM:613508	6340	HPO
62664	OMIM:613508	7809	HPO
62665	OMIM:613508	9095	HPO
62666	OMIM:613508	54938	HPO
62667	OMIM:613508	59341	CTD_human;CTD_human
62668	OMIM:613517	646960	UNIPROT
62669	OMIM:613530	100529230	CTD_human
62670	OMIM:613550	91147	CTD_human;UNIPROT
62671	OMIM:613559	91574	CTD_human;ORPHANET
62672	OMIM:613563	867	CTD_human;ORPHANET;UNIPROT
62673	OMIM:613573	81607	CTD_human;ORPHANET;UNIPROT
62674	OMIM:613575	84100	CTD_human;UNIPROT
62675	OMIM:613576	100505394	CTD_human
62676	OMIM:613581	50939	CTD_human
62677	OMIM:613582	5148	CTD_human
62678	OMIM:613587	94137	CTD_human;ORPHANET;UNIPROT
62679	OMIM:613606	100529224	CTD_human
62680	OMIM:613611	5784	CTD_human;ORPHANET
62681	OMIM:613612	10466	CTD_human;ORPHANET
62682	OMIM:613616	112817	CTD_human;ORPHANET;UNIPROT
62683	OMIM:613617	130557	CTD_human;UNIPROT
62684	OMIM:613625	90411	CTD_human;UNIPROT
62685	OMIM:613630	1147	CTD_human;ORPHANET
62686	OMIM:613640	9517	CTD_human;UNIPROT
62687	OMIM:613641	3735	CTD_human;ORPHANET;UNIPROT
62688	OMIM:613643	7345	CTD_human;UNIPROT
62689	OMIM:613646	51293	CTD_human;ORPHANET
62690	OMIM:613647	9907	CTD_human;ORPHANET
62691	OMIM:613652	713	UNIPROT
62692	OMIM:613652	714	UNIPROT
62693	OMIM:613656	338567	CTD_human
62694	OMIM:613658	100528027	CTD_human
62695	OMIM:613660	92211	CTD_human;UNIPROT
62696	OMIM:613661	440138	CTD_human;ORPHANET;UNIPROT
62697	OMIM:613662	1890	ORPHANET
62698	OMIM:613662	5428	CTD_human;ORPHANET;UNIPROT
62699	OMIM:613662	50484	ORPHANET
62700	OMIM:613668	9440	CTD_human;ORPHANET;UNIPROT
62701	OMIM:613670	27086	CTD_human;ORPHANET;UNIPROT
62702	OMIM:613671	55084	CTD_human
62703	OMIM:613672	55149	CTD_human;ORPHANET;UNIPROT
62704	OMIM:613676	55835	CTD_human
62705	OMIM:613677	3762	ORPHANET;UNIPROT
62706	OMIM:613679	2147	CTD_human;ORPHANET;UNIPROT
62707	OMIM:613680	79228	ORPHANET;UNIPROT
62708	OMIM:613680	100529147	CTD_human
62709	OMIM:613685	100359400	CTD_human
62710	OMIM:613689	100529148	CTD_human
62711	OMIM:613690	7137	CTD_human;UNIPROT
62712	OMIM:613700	100529149	CTD_human
62713	OMIM:613702	9573	CTD_human;UNIPROT
62714	OMIM:613703	9573	CTD_human;UNIPROT
62715	OMIM:613703	392255	CTD_human
62716	OMIM:613704	9573	CTD_human;UNIPROT
62717	OMIM:613706	673	CTD_human;UNIPROT
62718	OMIM:613707	673	CTD_human;UNIPROT
62719	OMIM:613708	51062	UNIPROT
62720	OMIM:613710	60386	ORPHANET;UNIPROT
62721	OMIM:613717	51082	CTD_human;UNIPROT
62722	OMIM:613718	253827	CTD_human;UNIPROT
62723	OMIM:613720	3785	CTD_human;ORPHANET;UNIPROT
62724	OMIM:613721	6326	CTD_human;UNIPROT
62725	OMIM:613722	23236	CTD_human
62726	OMIM:613723	5339	CTD_human;ORPHANET;UNIPROT
62727	OMIM:613724	6342	CTD_human;ORPHANET
62728	OMIM:613730	83700	CTD_human;ORPHANET;UNIPROT
62729	OMIM:613735	4774	ORPHANET
62730	OMIM:613751	93	UNIPROT
62731	OMIM:613756	1259	UNIPROT
62732	OMIM:613759	8772	ORPHANET;UNIPROT
62733	OMIM:613762	4214	UNIPROT
62734	OMIM:613763	1409	ORPHANET
62735	OMIM:613763	1410	ORPHANET
62736	OMIM:613763	1411	ORPHANET
62737	OMIM:613763	1413	HPO;ORPHANET
62738	OMIM:613763	1419	ORPHANET
62739	OMIM:613763	1420	ORPHANET
62740	OMIM:613763	1421	ORPHANET
62741	OMIM:613763	1427	ORPHANET
62742	OMIM:613763	1969	ORPHANET
62743	OMIM:613763	2700	ORPHANET
62744	OMIM:613763	3299	HPO;ORPHANET
62745	OMIM:613763	4284	ORPHANET
62746	OMIM:613763	5309	ORPHANET
62747	OMIM:613763	8419	ORPHANET
62748	OMIM:613763	128866	ORPHANET
62749	OMIM:613767	1258	UNIPROT
62750	OMIM:613769	5995	UNIPROT
62751	OMIM:613780	4638	UNIPROT
62752	OMIM:613789	732	CTD_human
62753	OMIM:613790	731	CTD_human
62754	OMIM:613792	10752	ORPHANET
62755	OMIM:613792	51185	ORPHANET
62756	OMIM:613792	152330	ORPHANET
62757	OMIM:613796	6772	ORPHANET;UNIPROT
62758	OMIM:613801	5158	UNIPROT
62759	OMIM:613809	7399	UNIPROT
62760	OMIM:613810	5145	UNIPROT
62761	OMIM:613811	51091	UNIPROT
62762	OMIM:613818	1605	ORPHANET;UNIPROT
62763	OMIM:613820	79809	UNIPROT
62764	OMIM:613824	284086	UNIPROT
62765	OMIM:613827	2979	UNIPROT
62766	OMIM:613829	1406	UNIPROT
62767	OMIM:613835	23418	UNIPROT
62768	OMIM:613838	51778	UNIPROT
