disease-id	gene-id	source
MESH:D019465	ATRX	CTD_human
MESH:D019465	BNC2	CTD_human
MESH:D019465	ANKH	CTD_human
MESH:D019465	MASP1	CTD_human
MESH:D019465	SALL4	CTD_human
MESH:D019465	PTCH1	CTD_human
MESH:D019465	PTEN	CTD_human
MESH:D019465	RAD23B	CTD_human
MESH:D019465	ACTB	CTD_human
MESH:D019465	ALX4	CTD_human
MESH:D019465	RYK	CTD_human
MESH:D019465	STRA6	CTD_human
MESH:D019465	SIM2	CTD_human
MESH:D019465	SIX1	CTD_human
MESH:D019465	SKI	CTD_human
MESH:D019465	BMPR1A	CTD_human
MESH:D019465	BMPR1B	CTD_human
MESH:D019465	SOX9	CTD_human
MESH:D019465	SRP68	CTD_human
MESH:D019465	SURF1	CTD_human
MESH:D019465	TBX1	CTD_human
MESH:D019465	TBCE	CTD_human
MESH:D019465	TBX15	CTD_human
MESH:D019465	TCF4	CTD_human
MESH:D019465	TCOF1	CTD_human
MESH:D019465	TFAP2A	CTD_human
MESH:D019465	TFAP2B	CTD_human
MESH:D019465	TGFB2	CTD_human
MESH:D019465	TGFBR2	CTD_human
MESH:D019465	THRB	CTD_human
MESH:D019465	ACTG1	CTD_human
MESH:D019465	TRPS1	CTD_human
MESH:D019465	UBE3A	CTD_human
MESH:D019465	UFD1L	CTD_human
MESH:D019465	ZIC3	CTD_human
MESH:D019465	COLEC11	CTD_human
MESH:D019465	UXS1	CTD_human
MESH:D019465	PBX4	CTD_human
MESH:D019465	ALX1	CTD_human
MESH:D019465	FZD4	CTD_human
MESH:D019465	ZIC5	CTD_human
MESH:D019465	PRKRA	CTD_human
MESH:D019465	RUNX2	CTD_human
MESH:D019465	TP63	CTD_human
MESH:D019465	MBTPS1	CTD_human
MESH:D019465	FADD	CTD_human
MESH:D019465	ITGB1BP1	CTD_human
MESH:D019465	NRXN1	CTD_human
MESH:D019465	FOXP2	CTD_human
MESH:D019465	GTF2IRD1	CTD_human
MESH:D019465	KIAA0586	CTD_human
MESH:D007019	LAMB2	HPO
MESH:D007019	NPHS1	HPO
MESH:D007019	PRF1	HPO
MESH:D007019	PRSS1	HPO
MESH:D007019	TMPRSS15	HPO
MESH:D007019	B2M	HPO
MESH:D007019	RAG1	HPO
MESH:D007019	RAG2	HPO
MESH:D006869	CDKN1C	HPO
MESH:D006869	CRTAP	HPO
MESH:D006869	EBP	HPO
MESH:D006869	CHRM3	HPO
MESH:D006869	CPT2	HPO
MESH:D006869	DHCR7	HPO
MESH:D006869	DVL1	HPO
MESH:D006869	EGR1	CTD_human
MESH:D006869	ERBB3	HPO
MESH:D006869	FANCB	HPO
MESH:D006869	GPC4	HPO
MESH:D006869	FGFR1	HPO
MESH:D006869	FGFR2	HPO
MESH:D006869	FOXF1	HPO
MESH:D006869	FLNA	HPO
MESH:D006869	KAT6B	HPO
MESH:D006869	PIGN	HPO
MESH:D006869	SETBP1	HPO
MESH:D006869	GPC3	HPO
MESH:D006869	HOXD13	HPO
MESH:D006869	ITGA6	HPO
MESH:D006869	ITGB4	HPO
MESH:D006869	NBN	HPO
MESH:D006869	ROR2	HPO
MESH:D006869	NSDHL	HPO
MESH:D006869	RAB23	HPO
MESH:D006869	PEX1	HPO
MESH:D006869	PEX6	HPO
MESH:D006869	PEX10	HPO
MESH:D006869	PEX12	HPO
MESH:D006869	PEX13	HPO
MESH:D006869	PEX14	HPO
MESH:D006869	PLEC	HPO
MESH:D006869	ATP7A	HPO
MESH:D006869	ATRX	HPO
MESH:D006869	BCOR	HPO
MESH:D006869	WDR60	HPO
MESH:D006869	CHD7	HPO
MESH:D006869	PEX26	HPO
MESH:D006869	MASP1	HPO
MESH:D006869	PTGS2	CTD_human
MESH:D006869	PEX19	HPO
MESH:D006869	PEX2	HPO
MESH:D006869	PEX5	HPO
MESH:D006869	RAD51C	HPO
MESH:D006869	SHH	HPO
MESH:D006869	SOX9	HPO
MESH:D006869	BRAF	HPO
MESH:D006869	TBX1	HPO
MESH:D006869	TBX15	HPO
MESH:D006869	WFS1	HPO
MESH:D006869	WNT5A	HPO
MESH:D006869	XDH	HPO
MESH:D006869	ZIC3	HPO
MESH:D006869	MKKS	HPO
MESH:D006869	RBM10	HPO
MESH:D006869	NAA10	HPO
MESH:D006869	LTBP4	HPO
MESH:D006869	PEX3	HPO
MESH:D006869	TP63	HPO
MESH:D006869	PEX11B	HPO
MESH:D006869	TBX18	HPO
MESH:D006869	PEX16	HPO
MESH:D006869	PIGL	HPO
MESH:D006869	PTGES	CTD_human
MESH:D006869	SEMA3E	HPO
MESH:D006869	LRIG2	HPO
MESH:D006869	WASHC5	HPO
MESH:D006869	ARNT2	HPO
MESH:C567862	OBSL1	CTD_human
MESH:D015831	FGFR3	HPO
MESH:D015831	PTPN11	CTD_human
MESH:D013064	POMT1	HPO
MESH:D013064	RAI1	HPO
MESH:D013064	SDCCAG8	HPO
MESH:D013064	SRCAP	HPO
MESH:D013064	PNPLA6	HPO
MESH:D013064	CPT1A	HPO
MESH:D013064	CTNNB1	HPO
MESH:D013064	CYP27A1	HPO
MESH:D013064	AGA	HPO
MESH:D013064	EYA1	HPO
MESH:D013064	FKTN	HPO
MESH:D013064	GPC4	HPO
MESH:D013064	FH	HPO
MESH:D013064	FLII	HPO
MESH:D013064	FMR1	HPO
MESH:D013064	NIPBL	HPO
MESH:D013064	GBA	HPO
MESH:D013064	GPC3	HPO
MESH:D013064	CCDC22	HPO
MESH:D013064	GRIN2A	CTD_human
MESH:D013064	GMPPB	HPO
MESH:D013064	POMT2	HPO
MESH:D013064	HBA1	HPO
MESH:D013064	HBA2	HPO
MESH:D013064	ARG1	HPO
MESH:D013064	MANBA	HPO
MESH:D013064	MECP2	HPO
MESH:D013064	ASAH1	HPO
MESH:D013064	MYH3	HPO
MESH:D013064	NEU1	HPO
MESH:D013064	OPHN1	HPO
MESH:D013064	ALDH7A1	HPO
MESH:D013064	PAX1	HPO
MESH:D013064	ACOX1	HPO
MESH:D013064	ZDHHC9	HPO
MESH:D013064	UPB1	HPO
MESH:D013064	TREM2	HPO
MESH:D013064	RNF216	HPO
MESH:D013064	DYM	HPO
MESH:D013064	POMGNT1	HPO
MESH:D013064	NECTIN1	HPO
MESH:D013064	BBS1	HPO
MESH:D013064	BBS4	HPO
MESH:D013064	RAD21	HPO
MESH:D013064	RPS6KA3	HPO
MESH:D013064	STIM1	HPO
MESH:D013064	TBX1	HPO
MESH:D013064	TFAP2A	HPO
MESH:D013064	TTPA	CTD_human
MESH:D013064	TYROBP	HPO
MESH:D013064	VHL	HPO
MESH:D013064	MKKS	HPO
MESH:D013064	GDF5	HPO
MESH:D013064	SMC1A	HPO
MESH:D013064	MFSD2A	CTD_human
MESH:D013064	SMC3	HPO
MESH:D013064	LARGE1	HPO
MESH:D013064	WASHC5	HPO
MESH:D013064	MED12	HPO
MESH:D008582	ALB	CTD_human
MESH:D008582	IL6	CTD_human
OMIM:275120	TRH	HPO
OMIM:275120	TRH	CTD_human, ORPHANET
MESH:D012166	TREX1	HPO
MESH:D012166	COL4A1	HPO
MESH:D012166	DNM2	HPO
MESH:D012166	ABCC6	HPO
MESH:D012166	ENPP1	HPO
MESH:D012166	IKBKG	HPO
MESH:C538002	DYT15	CTD_human
OMIM:615382	ANKS6	UNIPROT
MESH:C566695	DES	CTD_human, ORPHANET, UNIPROT
MESH:C565287	DFNB27	CTD_human
MESH:C536471	RTL1	ORPHANET
MESH:C536471	MEG3	ORPHANET
MESH:C536471	DLK1	ORPHANET
MESH:D014435	HLA-DRB1	CTD_human
MESH:C563738	SMARCB1	CTD_human, ORPHANET
MESH:C562581	KL	CTD_human
MESH:C567011	HPC10	CTD_human
MESH:C536170	SLC26A2	CTD_human, ORPHANET
OMIM:615527	TRAF3IP2	UNIPROT
MESH:D001745	RASSF1	CTD_human
MESH:D001745	CHRM3	CTD_human
MESH:D001745	INS	CTD_human
MESH:D001745	TIMP3	CTD_human
MESH:D001745	VIP	CTD_human
MESH:D001005	IFNB1	CTD_human
MESH:C536021	CNGA3	HPO
MESH:C536021	GNAT2	HPO
MESH:C536021	CNGB3	HPO
OMIM:616829	TMEM199	ORPHANET, UNIPROT
MESH:C536321	FERMT1	CTD_human, ORPHANET, UNIPROT
MESH:D018238	CDKN1C	HPO
MESH:D018238	KCNQ1OT1	HPO
MESH:D018238	IGF2	HPO
MESH:D018238	KCNQ1	HPO
MESH:D018238	MAP3K1	HPO
MESH:D018238	DHH	HPO
MESH:D018238	SOX9	HPO
OMIM:243310	ACTB	ORPHANET, UNIPROT
OMIM:243310	ACTG1	ORPHANET
MESH:C536804	CHL1	ORPHANET
MESH:C536804	CNTN4	ORPHANET
MESH:C536804	CRBN	ORPHANET
MESH:D010022	TCIRG1	HPO
MESH:D010022	CLCN7	CTD_human, HPO
MESH:D010022	CLCN7	ORPHANET, UNIPROT
MESH:D010022	GJA1	HPO
MESH:D010022	OSTM1	HPO
MESH:D010022	SNX10	HPO
MESH:D010022	LRP5	HPO
MESH:D010022	CA2	HPO
MESH:D010022	FERMT3	CTD_human
MESH:D010022	IKBKG	HPO
MESH:D010022	TNFSF11	CTD_human, HPO
MESH:D010022	TNFRSF11A	HPO
MESH:D010022	PLEKHM1	HPO
MESH:D003866	HDAC6	PSYGENET
MESH:D003866	HDAC5	PSYGENET
MESH:D003866	HDAC5	PSYGENET
MESH:D003866	PDCD6	PSYGENET
MESH:D003866	MIR1202	PSYGENET
MESH:D003866	TSNAX-DISC1	PSYGENET
MESH:D003866	CDH7	PSYGENET
MESH:D003866	CDH13	PSYGENET
MESH:D003866	OPTN	HPO
MESH:D003866	RNF41	PSYGENET
MESH:D003866	AKAP8	PSYGENET
MESH:D003866	CDKN2A	PSYGENET
MESH:D003866	CDKN2A	PSYGENET
MESH:D003866	TOMM40	PSYGENET
MESH:D003866	DEAF1	PSYGENET
MESH:D003866	DEAF1	PSYGENET
MESH:D003866	PDLIM5	PSYGENET
MESH:D003866	CPLX2	PSYGENET
MESH:D003866	CPLX1	PSYGENET
MESH:D003866	HPSE	PSYGENET
MESH:D003866	HPSE	PSYGENET
MESH:D003866	PPARGC1A	HPO
MESH:D003866	STIP1	PSYGENET
MESH:D003866	IL24	PSYGENET
MESH:D003866	CHAT	PSYGENET
MESH:D003866	ADCY5	PSYGENET
MESH:D003866	ADCY5	PSYGENET
MESH:D003866	CHRM2	PSYGENET
MESH:D003866	ADCY7	PSYGENET
MESH:D003866	ADCY7	PSYGENET
MESH:D003866	CHRM3	PSYGENET
MESH:D003866	CHRNA2	PSYGENET
MESH:D003866	CHRNA4	PSYGENET
MESH:D003866	ADCY8	PSYGENET
MESH:D003866	UCN3	PSYGENET
MESH:D003866	CHRNB3	PSYGENET
MESH:D003866	CSMD2	PSYGENET
MESH:D003866	ADCYAP1	PSYGENET
MESH:D003866	ACSM1	PSYGENET
MESH:D003866	ADCYAP1R1	PSYGENET
MESH:D003866	TPH2	CTD_human, PSYGENET
MESH:D003866	TPH2	PSYGENET
MESH:D003866	CMKLR1	PSYGENET
MESH:D003866	OR7D4	PSYGENET
MESH:D003866	CNP	PSYGENET
MESH:D003866	CNR1	PSYGENET
MESH:D003866	CNR1	PSYGENET
MESH:D003866	CNR2	CTD_human, PSYGENET
MESH:D003866	CNTF	PSYGENET
MESH:D003866	COMT	PSYGENET
MESH:D003866	COMT	PSYGENET
MESH:D003866	COMT	PSYGENET
MESH:D003866	CP	HPO
MESH:D003866	CPOX	HPO
MESH:D003866	CREB1	PSYGENET
MESH:D003866	CREB1	PSYGENET
MESH:D003866	CREBBP	PSYGENET
MESH:D003866	CREM	PSYGENET
MESH:D003866	CRH	CTD_human, PSYGENET
MESH:D003866	CRH	PSYGENET
MESH:D003866	CRHBP	PSYGENET
MESH:D003866	CRHBP	PSYGENET
MESH:D003866	CRHR1	PSYGENET
MESH:D003866	CRHR1	PSYGENET
MESH:D003866	CRHR2	PSYGENET
MESH:D003866	CRP	PSYGENET
MESH:D003866	CRY1	PSYGENET
MESH:D003866	CRY2	PSYGENET
MESH:D003866	DCANP1	PSYGENET
MESH:D003866	DCANP1	PSYGENET
MESH:D003866	CRYZ	PSYGENET
MESH:D003866	CSF1R	HPO
MESH:D003866	CSF2RB	PSYGENET
MESH:D003866	CSF3	CTD_human
MESH:D003866	PRIMA1	PSYGENET
MESH:D003866	CSNK1D	PSYGENET
MESH:D003866	ADRA1A	PSYGENET
MESH:D003866	CTLA4	PSYGENET
MESH:D003866	AANAT	PSYGENET
MESH:D003866	ADRA2A	PSYGENET
MESH:D003866	CTNND2	PSYGENET
MESH:D003866	CUX1	PSYGENET
MESH:D003866	ADRB1	PSYGENET
MESH:D003866	ADRB3	PSYGENET
MESH:D003866	CYP2C19	PSYGENET
MESH:D003866	CYP2C19	PSYGENET
MESH:D003866	CYP2C9	PSYGENET
MESH:D003866	GRK2	PSYGENET
MESH:D003866	CYP2D6	PSYGENET
MESH:D003866	CYP2D6	PSYGENET
MESH:D003866	CYP27A1	HPO
MESH:D003866	DGKB	PSYGENET
MESH:D003866	DGKH	PSYGENET
MESH:D003866	DAO	HPO
MESH:D003866	DBH	PSYGENET
MESH:D003866	DBH	PSYGENET
MESH:D003866	ACE	PSYGENET
MESH:D003866	ACE	PSYGENET
MESH:D003866	DCTN1	HPO
MESH:D003866	DDC	PSYGENET
MESH:D003866	FREM3	PSYGENET
MESH:D003866	DLG2	PSYGENET
MESH:D003866	DLG3	PSYGENET
MESH:D003866	DLG4	PSYGENET
MESH:D003866	DLG4	PSYGENET
MESH:D003866	DNMT1	HPO
MESH:D003866	DPP4	PSYGENET
MESH:D003866	DPYSL2	PSYGENET
MESH:D003866	DRD1	PSYGENET
MESH:D003866	DRD2	HPO, PSYGENET
MESH:D003866	DRD2	PSYGENET
MESH:D003866	DRD3	PSYGENET
MESH:D003866	DRD3	PSYGENET
MESH:D003866	DRD4	PSYGENET
MESH:D003866	DRD4	PSYGENET
MESH:D003866	DRD5	CTD_human
MESH:D003866	AGT	PSYGENET
MESH:D003866	DUSP1	PSYGENET
MESH:D003866	DUSP4	PSYGENET
MESH:D003866	DUSP6	HPO, PSYGENET
MESH:D003866	TOR1A	HPO
MESH:D003866	EDN1	PSYGENET
MESH:D003866	EGF	PSYGENET
MESH:D003866	EGFR	PSYGENET
MESH:D003866	EGR3	PSYGENET
MESH:D003866	EIF4B	PSYGENET
MESH:D003866	A2M	PSYGENET
MESH:D003866	ELN	HPO
MESH:D003866	EMP1	PSYGENET
MESH:D003866	CMYA5	PSYGENET
MESH:D003866	ENPEP	PSYGENET
MESH:D003866	EPHA4	HPO
MESH:D003866	ERBB3	PSYGENET
MESH:D003866	ERBB4	HPO
MESH:D003866	AKT1	PSYGENET
MESH:D003866	ESR1	PSYGENET
MESH:D003866	ESR2	PSYGENET
MESH:D003866	ALB	CTD_human
MESH:D003866	FAAH	PSYGENET
MESH:D003866	ACSL4	CTD_human
MESH:D003866	FGF2	CTD_human
MESH:D003866	FGF8	HPO
MESH:D003866	FGFR1	CTD_human, HPO, PSYGENET
MESH:D003866	FGFR1	PSYGENET
MESH:D003866	FGFR2	PSYGENET
MESH:D003866	FKBP4	PSYGENET
MESH:D003866	FKBP5	PSYGENET
MESH:D003866	FKBP5	PSYGENET
MESH:D003866	FAN1	HPO
MESH:D003866	UNC13A	HPO
MESH:D003866	MYT1L	PSYGENET
MESH:D003866	PLCB1	PSYGENET
MESH:D003866	FMO3	HPO
MESH:D003866	WWC1	PSYGENET
MESH:D003866	FMR1	HPO
MESH:D003866	FMR1	PSYGENET
MESH:D003866	TARDBP	HPO
MESH:D003866	FOLH1	PSYGENET
MESH:D003866	FOS	PSYGENET
MESH:D003866	FOS	PSYGENET
MESH:D003866	AMACR	HPO
MESH:D003866	CADM1	CTD_human
MESH:D003866	ALK	PSYGENET
MESH:D003866	MTOR	PSYGENET
MESH:D003866	FTH1	CTD_human
MESH:D003866	FTL	CTD_human
MESH:D003866	FUS	HPO
MESH:D003866	GABPA	PSYGENET
MESH:D003866	ANKK1	PSYGENET
MESH:D003866	GABRA3	PSYGENET
MESH:D003866	GABRA6	PSYGENET
MESH:D003866	GABRB3	PSYGENET
MESH:D003866	GAD1	PSYGENET
MESH:D003866	GAD1	PSYGENET
MESH:D003866	ATXN10	HPO
MESH:D003866	ABI3BP	PSYGENET
MESH:D003866	HSPA12A	PSYGENET
MESH:D003866	GAP43	PSYGENET
MESH:D003866	CHMP2B	HPO
MESH:D003866	NSMF	HPO
MESH:D003866	CNTNAP2	PSYGENET
MESH:D003866	PTPN22	HPO
MESH:D003866	FGF20	PSYGENET
MESH:D003866	GBA	HPO
MESH:D003866	GCH1	PSYGENET
MESH:D003866	AGO1	PSYGENET
MESH:D003866	TBL2	HPO
MESH:D003866	MDGA1	PSYGENET
MESH:D003866	GDNF	PSYGENET
MESH:D003866	GFAP	PSYGENET
MESH:D003866	GFAP	PSYGENET
MESH:D003866	DAOA	PSYGENET
MESH:D003866	DAOA	PSYGENET
MESH:D003866	GH1	PSYGENET
MESH:D003866	GJA1	PSYGENET
MESH:D003866	FOXD3	PSYGENET
MESH:D003866	MLH3	HPO
MESH:D003866	DKK4	PSYGENET
MESH:D003866	MORC1	PSYGENET
MESH:D003866	DISC2	PSYGENET
MESH:D003866	DISC1	PSYGENET
MESH:D003866	DISC1	PSYGENET
MESH:D003866	GLO1	CTD_human, PSYGENET
MESH:D003866	PCLO	PSYGENET
MESH:D003866	PCLO	PSYGENET
MESH:D003866	GLUL	PSYGENET
MESH:D003866	GNA11	HPO
MESH:D003866	GNAS	PSYGENET
MESH:D003866	GNAS	HPO
MESH:D003866	GNB1	CTD_human
MESH:D003866	GNB3	PSYGENET
MESH:D003866	GNB3	PSYGENET
MESH:D003866	GNRH1	HPO
MESH:D003866	GNRHR	HPO
MESH:D003866	IFNL3	PSYGENET
MESH:D003866	DAOA-AS1	PSYGENET
MESH:D003866	ANG	HPO
MESH:D003866	MCHR1	PSYGENET
MESH:D003866	GRK5	PSYGENET
MESH:D003866	GPX1	PSYGENET
MESH:D003866	GRIA1	PSYGENET
MESH:D003866	GRIA2	PSYGENET
MESH:D003866	GRIA3	PSYGENET
MESH:D003866	GRIA4	PSYGENET
MESH:D003866	GRID1	PSYGENET
MESH:D003866	GRN	HPO, PSYGENET
MESH:D003866	GRIK3	PSYGENET
MESH:D003866	ANPEP	PSYGENET
MESH:D003866	GRIK4	PSYGENET
MESH:D003866	GRIN2A	PSYGENET
MESH:D003866	GRIN2B	PSYGENET
MESH:D003866	NR3C1	CTD_human, PSYGENET
MESH:D003866	NR3C1	PSYGENET
MESH:D003866	GRM1	PSYGENET
MESH:D003866	GRM1	PSYGENET
MESH:D003866	TBK1	HPO
MESH:D003866	GRM5	PSYGENET
MESH:D003866	GRM7	PSYGENET
MESH:D003866	GRM7	PSYGENET
MESH:D003866	GRPR	PSYGENET
MESH:D003866	GSK3A	CTD_human
MESH:D003866	GSK3B	CTD_human, PSYGENET
MESH:D003866	GSTM1	PSYGENET
MESH:D003866	GSTT1	PSYGENET
MESH:D003866	MSH6	HPO
MESH:D003866	GTF2I	HPO
MESH:D003866	GTS	PSYGENET
MESH:D003866	IL19	PSYGENET
MESH:D003866	GYPE	PSYGENET
MESH:D003866	UBQLN2	HPO
MESH:D003866	TBX21	PSYGENET
MESH:D003866	HBB	HPO
MESH:D003866	HCRT	PSYGENET
MESH:D003866	HCRTR1	PSYGENET
MESH:D003866	HTT	HPO, PSYGENET
MESH:D003866	NRG1	PSYGENET
MESH:D003866	EHD3	PSYGENET
MESH:D003866	HIF1A	PSYGENET
MESH:D003866	HLF	PSYGENET
MESH:D003866	HMBS	HPO
MESH:D003866	APAF1	PSYGENET
MESH:D003866	HNRNPA1	HPO
MESH:D003866	TAAR6	PSYGENET
MESH:D003866	HP	PSYGENET
MESH:D003866	HP	PSYGENET
MESH:D003866	MMAB	PSYGENET
MESH:D003866	HSD11B1	PSYGENET
MESH:D003866	HSF1	PSYGENET
MESH:D003866	HSPA1A	PSYGENET
MESH:D003866	HSPA1B	PSYGENET
MESH:D003866	HSPA1L	PSYGENET
MESH:D003866	HSPA4	PSYGENET
MESH:D003866	HSP90AA1	PSYGENET
MESH:D003866	HTR1A	PSYGENET
MESH:D003866	HTR1A	PSYGENET
MESH:D003866	HTR1B	PSYGENET
MESH:D003866	HTR1B	PSYGENET
MESH:D003866	HTR1D	PSYGENET
MESH:D003866	HTR2A	PSYGENET
MESH:D003866	HTR2A	PSYGENET
MESH:D003866	HTR2C	PSYGENET
MESH:D003866	HTR2C	PSYGENET
MESH:D003866	HTR3A	PSYGENET
MESH:D003866	HTR3A	PSYGENET
MESH:D003866	HTR4	PSYGENET
MESH:D003866	HTR7	CTD_human, PSYGENET
MESH:D003866	IDUA	HPO
MESH:D003866	IFNA1	PSYGENET
MESH:D003866	IFNA2	CTD_human
MESH:D003866	IFNG	PSYGENET
MESH:D003866	IGF1	PSYGENET
MESH:D003866	HCN1	PSYGENET
MESH:D003866	APP	PSYGENET
MESH:D003866	APP	PSYGENET
MESH:D003866	APRT	PSYGENET
MESH:D003866	APRT	PSYGENET
MESH:D003866	IL1A	PSYGENET
MESH:D003866	IL1B	PSYGENET
MESH:D003866	IL1B	PSYGENET
MESH:D003866	IL2RA	PSYGENET
MESH:D003866	IL6	CTD_human, PSYGENET
MESH:D003866	IL6	PSYGENET
MESH:D003866	IL6R	PSYGENET
MESH:D003866	CXCL8	PSYGENET
MESH:D003866	IL10	PSYGENET
MESH:D003866	IL11	PSYGENET
MESH:D003866	IL18	PSYGENET
MESH:D003866	AQP4	PSYGENET
MESH:D003866	IMPA2	PSYGENET
MESH:D003866	IDO1	PSYGENET
MESH:D003866	CXCL10	PSYGENET
MESH:D003866	INS	PSYGENET
MESH:D003866	IRF7	PSYGENET
MESH:D003866	AR	PSYGENET
MESH:D003866	ITIH1	PSYGENET
MESH:D003866	ANOS1	HPO
MESH:D003866	KCNJ2	HPO
MESH:D003866	KCNJ6	PSYGENET
MESH:D003866	KCNK2	CTD_human, PSYGENET
MESH:D003866	KDR	PSYGENET
MESH:D003866	KISS1	HPO
MESH:D003866	KPNA3	PSYGENET
MESH:D003866	KRAS	HPO
MESH:D003866	NPSR1	PSYGENET
MESH:D003866	ACT	PSYGENET
MESH:D003866	STMN1	PSYGENET
MESH:D003866	LDHA	PSYGENET
MESH:D003866	LEP	PSYGENET
MESH:D003866	LIF	PSYGENET
MESH:D003866	LIMK1	HPO
MESH:D003866	LMNB1	HPO
MESH:D003866	LRP1	PSYGENET
MESH:D003866	LSAMP	PSYGENET
MESH:D003866	LTA4H	PSYGENET
MESH:D003866	LTA	PSYGENET
MESH:D003866	ARNTL	PSYGENET
MESH:D003866	MIR30E	PSYGENET
MESH:D003866	EPCAM	HPO
MESH:D003866	M6PR	PSYGENET
MESH:D003866	M6PR	PSYGENET
MESH:D003866	ARRB1	PSYGENET
MESH:D003866	ARRB2	PSYGENET
MESH:D003866	ARSA	PSYGENET
MESH:D003866	MAOA	PSYGENET
MESH:D003866	MAOA	PSYGENET
MESH:D003866	MAOB	PSYGENET
MESH:D003866	MAOB	PSYGENET
MESH:D003866	MAP2	PSYGENET
MESH:D003866	MAPT	HPO
MESH:D003866	MC1R	PSYGENET
MESH:D003866	MC4R	PSYGENET
MESH:D003866	MDM4	PSYGENET
MESH:D003866	MECP2	HPO
MESH:D003866	MIF	CTD_human
MESH:D003866	ATXN3	PSYGENET
MESH:D003866	MLH1	HPO
MESH:D003866	NR3C2	PSYGENET
MESH:D003866	NR3C2	PSYGENET
MESH:D003866	MMP8	PSYGENET
MESH:D003866	ASMT	PSYGENET
MESH:D003866	MS	PSYGENET
MESH:D003866	MSH2	HPO
MESH:D003866	COX1	HPO
MESH:D003866	COX2	HPO, PSYGENET
MESH:D003866	COX3	HPO
MESH:D003866	MTHFR	CTD_human, PSYGENET
MESH:D003866	MTHFR	PSYGENET
MESH:D003866	ND1	HPO
MESH:D003866	ND4	HPO
MESH:D003866	ND5	HPO
MESH:D003866	ND6	HPO
MESH:D003866	MTR	PSYGENET
MESH:D003866	TRNF	HPO
MESH:D003866	TRNH	HPO
MESH:D003866	TRNL1	HPO
MESH:D003866	TRNQ	HPO
MESH:D003866	TRNS1	HPO
MESH:D003866	TRNS2	HPO
MESH:D003866	TRNW	HPO
MESH:D003866	ATF3	PSYGENET
MESH:D003866	ATF4	PSYGENET
MESH:D003866	NCAM1	PSYGENET
MESH:D003866	NCAM1	PSYGENET
MESH:D003866	NDUFV1	PSYGENET
MESH:D003866	NDUFV2	PSYGENET
MESH:D003866	NEFM	PSYGENET
MESH:D003866	NEFH	HPO
MESH:D003866	NELL1	PSYGENET
MESH:D003866	NEFL	PSYGENET
MESH:D003866	ATP1A3	HPO, PSYGENET
MESH:D003866	NGF	PSYGENET
MESH:D003866	NGFR	PSYGENET
MESH:D003866	NOS1	CTD_human
MESH:D003866	NOS2	PSYGENET
MESH:D003866	NOS3	PSYGENET
MESH:D003866	NPY	CTD_human, PSYGENET
MESH:D003866	NPY	PSYGENET
MESH:D003866	NOTCH3	HPO
MESH:D003866	NPAS2	PSYGENET
MESH:D003866	ATP2A2	PSYGENET
MESH:D003866	NPY1R	CTD_human
MESH:D003866	NTF3	PSYGENET
MESH:D003866	NTRK2	PSYGENET
MESH:D003866	NTRK2	PSYGENET
MESH:D003866	NTRK3	PSYGENET
MESH:D003866	NTS	PSYGENET
MESH:D003866	NR4A2	HPO
MESH:D003866	NR4A2	PSYGENET
MESH:D003866	OAS2	PSYGENET
MESH:D003866	OAS2	PSYGENET
MESH:D003866	OCRL	HPO
MESH:D003866	OPRK1	PSYGENET
MESH:D003866	OPRM1	PSYGENET
MESH:D003866	OXT	PSYGENET
MESH:D003866	OXT	PSYGENET
MESH:D003866	OXTR	PSYGENET
MESH:D003866	OXTR	PSYGENET
MESH:D003866	P2RX7	PSYGENET
MESH:D003866	RRM2B	HPO
MESH:D003866	PAH	HPO
MESH:D003866	SERPINE1	PSYGENET
MESH:D003866	IL20	PSYGENET
MESH:D003866	PAWR	PSYGENET
MESH:D003866	NTM	PSYGENET
MESH:D003866	PDE11A	HPO
MESH:D003866	PDE11A	PSYGENET
MESH:D003866	GAL	PSYGENET
MESH:D003866	PCNT	PSYGENET
MESH:D003866	TLR7	PSYGENET
MESH:D003866	GMIP	PSYGENET
MESH:D003866	PDCD2	PSYGENET
MESH:D003866	PDE4A	PSYGENET
MESH:D003866	PDE4B	PSYGENET
MESH:D003866	PDE4D	PSYGENET
MESH:D003866	PDE1B	PSYGENET
MESH:D003866	PDGFB	HPO
MESH:D003866	PEX5L	PSYGENET
MESH:D003866	GDE1	PSYGENET
MESH:D003866	PDGFRB	HPO
MESH:D003866	SRRT	PSYGENET
MESH:D003866	PDYN	PSYGENET
MESH:D003866	PDYN	PSYGENET
MESH:D003866	GHRL	CTD_human
MESH:D003866	PENK	PSYGENET
MESH:D003866	ACP1	PSYGENET
MESH:D003866	PFKFB3	PSYGENET
MESH:D003866	PFN1	HPO
MESH:D003866	ABCB1	PSYGENET
MESH:D003866	ABCB1	PSYGENET
MESH:D003866	PIK3CA	HPO
MESH:D003866	PITX3	PSYGENET
MESH:D003866	PLA2G2A	PSYGENET
MESH:D003866	PLG	PSYGENET
MESH:D003866	PMCH	PSYGENET
MESH:D003866	PNOC	PSYGENET
MESH:D003866	PMS1	HPO
MESH:D003866	SLCO1C1	PSYGENET
MESH:D003866	PMS2	HPO
MESH:D003866	ATP7B	HPO
MESH:D003866	ATP7B	PSYGENET
MESH:D003866	TREM2	HPO
MESH:D003866	POLG	HPO
MESH:D003866	POMC	CTD_human, PSYGENET
MESH:D003866	PON1	CTD_human, HPO
MESH:D003866	PON2	HPO
